id	uline行业号	uline行业名	状态	阿里新行业号	阿里新行业名	微信行业号	微信行业名	京东新行业号	京东新行业名
294	161215010100294	企业-零售/批发-汽车/运输工具/配件-汽车零配件	1	2016062900190337	专业销售/批发	269	企业-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
295	161215010100295	企业-零售/批发-汽车/运输工具/配件-船舶及配件	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
296	161215010100296	企业-零售/批发-汽车/运输工具/配件-拖车篷车娱乐用车	1	2016062900190337	专业销售/批发	269	企业-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
297	161215010100297	企业-零售/批发-汽车/运输工具/配件-轨道交通设备器材	1	2016062900190337	专业销售/批发	111	企业-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
298	161215010100298	企业-零售/批发-汽车/运输工具/配件-飞机/配件	1	2016062900190337	专业销售/批发	111	企业-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
299	161215010100299	企业-零售/批发-汽车/运输工具/配件-运输搬运设备	1	2016062900190337	专业销售/批发	111	企业-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
300	161215010100300	企业-零售/批发-汽车/运输工具/配件-起重装卸设备	1	2016062900190337	专业销售/批发	111	企业-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
301	161215010100301	企业-零售/批发-汽车/运输工具/配件-摩托车及配件	1	2016062900190337	专业销售/批发	269	企业-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
302	161215010100302	企业-零售/批发-汽车/运输工具/配件-电动车及配件	1	2016062900190337	专业销售/批发	269	企业-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
303	161215010100303	企业-零售/批发-汽车/运输工具/配件-露营及旅行汽车	1	2016062900190337	专业销售/批发	269	企业-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
304	161215010100304	企业-零售/批发-汽车/运输工具/配件-雪车	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
305	161215010100305	企业-零售/批发-办公用品批发-商务家具批发	1	2016062900190337	专业销售/批发	310	企业-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
306	161215010100306	企业-零售/批发-办公用品批发-办公器材批发	1	2016062900190337	专业销售/批发	310	企业-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
307	161215010100307	企业-零售/批发-办公用品批发-办公用品文具批发	1	2016062900190337	专业销售/批发	310	企业-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
308	161215010100308	企业-零售/批发-工业产品批发零售-金属产品/服务	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
309	161215010100309	企业-零售/批发-工业产品批发零售-电气产品/设备	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
310	161215010100310	企业-零售/批发-工业产品批发零售-五金器材/用品	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
311	161215010100311	企业-零售/批发-工业产品批发零售-管道/供暖设备	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
312	161215010100312	企业-零售/批发-工业产品批发零售-工业设备/制成品	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
313	161215010100313	企业-零售/批发-工业产品批发零售-工业耐用品	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
314	161215010100314	企业-零售/批发-工业产品批发零售-化工产品	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
315	161215010100315	企业-零售/批发-工业产品批发零售-石油/石油产品	1	2016062900190337	专业销售/批发	208	企业-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
316	161215010100316	企业-零售/批发-药品医疗批发-医疗器械	1	2016062900190337	专业销售/批发	314	企业-医疗-保健器械/医疗器械/非处方药品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
317	161215010100317	企业-零售/批发-药品医疗批发-药品批发商	1	2016062900190337	专业销售/批发	314	企业-医疗-保健器械/医疗器械/非处方药品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
